"日期","名称","代码","开盘价","最高价","最低价","收盘价","前收盘","涨跌额","涨跌率","换手率","成交量","成交额","总市值","流通市值"
"2022-01-28","上证50","'000016","3127.18","3140.29","3048.33","3054.02","3119.24","-65.2177","-0.020908","0","33555300","78774600000","0","0"
"2022-01-27","上证50","'000016","3168.14","3168.76","3115.86","3119.24","3163.67","-44.4357","-0.014046","0","31101400","74072800000","0","0"
"2022-01-26","上证50","'000016","3156.65","3169.53","3126.55","3163.67","3144.95","18.7253","0.005954","0","24181700","59873000000","0","0"
"2022-01-25","上证50","'000016","3192.12","3198.11","3144.73","3144.95","3209.74","-64.7955","-0.020187","0","30310000","66217300000","0","0"
"2022-01-24","上证50","'000016","3204.18","3218.98","3185.52","3209.74","3218.74","-8.9907","-0.002793","0","28274200","63984500000","0","0"
"2022-01-21","上证50","'000016","3227.2","3234.47","3202.73","3218.74","3233.7","-14.9659","-0.004628","0","32332700","80402400000","0","0"
"2022-01-20","上证50","'000016","3188.14","3251.22","3187.61","3233.7","3187.19","46.509","0.014592","0","40261100","84699600000","0","0"
"2022-01-19","上证50","'000016","3194.92","3201.94","3172.26","3187.19","3187.52","-0.3323","-0.000104","0","30991300","68467500000","0","0"
"2022-01-18","上证50","'000016","3147.85","3198.47","3137.11","3187.52","3147.7","39.8257","0.012652","0","35057300","73685200000","0","0"
"2022-01-17","上证50","'000016","3139.41","3159.19","3134.08","3147.7","3139.05","8.6534","0.002757","0","27036100","67786600000","0","0"
"2022-01-14","上证50","'000016","3173.85","3173.85","3136.99","3139.05","3184.11","-45.0616","-0.014152","0","34517000","73162100000","0","0"
"2022-01-13","上证50","'000016","3243.05","3247.82","3182.85","3184.11","3236.31","-52.2012","-0.01613","0","34782300","77552000000","0","0"
"2022-01-12","上证50","'000016","3220.19","3244.23","3211.28","3236.31","3214.53","21.7794","0.006775","0","32441700","72452800000","0","0"
"2022-01-11","上证50","'000016","3229.46","3247.9","3210.4","3214.53","3236.12","-21.5876","-0.006671","0","30666400","72887000000","0","0"
"2022-01-10","上证50","'000016","3217.35","3237.22","3197.9","3236.12","3223.27","12.8493","0.003986","0","33382800","75573000000","0","0"
"2022-01-07","上证50","'000016","3213.26","3240.74","3213.26","3223.27","3210.39","12.8817","0.004013","0","40694700","84494600000","0","0"
"2022-01-06","上证50","'000016","3242.53","3251.12","3194.95","3210.39","3254.28","-43.894","-0.013488","0","31730400","85538400000","0","0"
"2022-01-05","上证50","'000016","3259.21","3289.16","3244.21","3254.28","3264.07","-9.7864","-0.002998","0","37064000","92853900000","0","0"
"2022-01-04","上证50","'000016","3277.67","3281.74","3224.34","3264.07","3274.32","-10.2552","-0.003132","0","29982600","82422000000","0","0"
"2021-12-31","上证50","'000016","3269.61","3282.68","3261.84","3274.32","3261.79","12.5272","0.003841","0","20550000","65632100000","0","0"
"2021-12-30","上证50","'000016","3240.26","3277","3236.16","3261.79","3240.85","20.9485","0.006464","0","22285000","70057600000","0","0"
"2021-12-29","上证50","'000016","3308.21","3308.23","3240.85","3240.85","3303.4","-62.555","-0.018937","0","20098500","72426700000","0","0"
"2021-12-28","上证50","'000016","3282.6","3307.79","3280.27","3303.4","3278.44","24.9637","0.007615","0","26002300","71780800000","0","0"
"2021-12-27","上证50","'000016","3286.11","3291.98","3264.02","3278.44","3290.24","-11.7992","-0.003586","0","19675600","60256700000","0","0"
"2021-12-24","上证50","'000016","3293.3","3306.91","3278.2","3290.24","3287.19","3.048","0.000927","0","21806200","69008600000","0","0"
"2021-12-23","上证50","'000016","3265.71","3287.19","3246.24","3287.19","3260.57","26.6166","0.008163","0","21417700","58960300000","0","0"
"2021-12-22","上证50","'000016","3280.69","3287.76","3257.01","3260.57","3273.03","-12.4602","-0.003807","0","22342900","57344400000","0","0"
"2021-12-21","上证50","'000016","3253.29","3277.37","3251.96","3273.03","3255.35","17.6798","0.005431","0","24536700","60773700000","0","0"
"2021-12-20","上证50","'000016","3264.1","3294.13","3247.3","3255.35","3278.9","-23.547","-0.007181","0","27848500","74088900000","0","0"
"2021-12-17","上证50","'000016","3321.67","3330.23","3278.12","3278.9","3330.86","-51.9576","-0.015599","0","26333800","80561200000","0","0"
"2021-12-16","上证50","'000016","3312.7","3330.86","3304.53","3330.86","3318.98","11.876","0.003578","0","25337400","76775700000","0","0"
"2021-12-15","上证50","'000016","3340.75","3359.67","3318.41","3318.98","3350.5","-31.5172","-0.009407","0","24821800","69106700000","0","0"
"2021-12-14","上证50","'000016","3353.03","3364.52","3342.12","3350.5","3366.07","-15.5705","-0.004626","0","31469800","83756100000","0","0"
"2021-12-13","上证50","'000016","3391.62","3428.74","3363.69","3366.07","3353.63","12.4376","0.003709","0","39748700","117273000000","0","0"
"2021-12-10","上证50","'000016","3339.24","3353.63","3332.99","3353.63","3360.18","-6.5534","-0.00195","0","39390700","96470000000","0","0"
"2021-12-09","上证50","'000016","3312.33","3393.16","3309.95","3360.18","3304.71","55.4756","0.016787","0","42556300","119308000000","0","0"
"2021-12-08","上证50","'000016","3263.26","3306.97","3247.33","3304.71","3254.5","50.2086","0.015427","0","32746700","94746300000","0","0"
"2021-12-07","上证50","'000016","3255.56","3262.08","3237.16","3254.5","3228.14","26.3572","0.008165","0","37783700","92537300000","0","0"
"2021-12-06","上证50","'000016","3234.43","3257.19","3223.21","3228.14","3221.42","6.7199","0.002086","0","35412700","92818400000","0","0"
"2021-12-03","上证50","'000016","3191.17","3221.42","3191.17","3221.42","3190.87","30.5505","0.009574","0","27269100","86537200000","0","0"
"2021-12-02","上证50","'000016","3179.99","3198.03","3169.02","3190.87","3180.42","10.4538","0.003287","0","27417700","72571900000","0","0"
"2021-12-01","上证50","'000016","3166.61","3182.38","3165.7","3180.42","3165.35","15.0684","0.00476","0","25004100","70578400000","0","0"
"2021-11-30","上证50","'000016","3186.25","3196.04","3153.63","3165.35","3187.05","-21.6989","-0.006808","0","23419300","65049800000","0","0"
"2021-11-29","上证50","'000016","3170.69","3188.11","3163.96","3187.05","3187.36","-0.3094","-0.000097","0","27180800","77384900000","0","0"
"2021-11-26","上证50","'000016","3213.63","3214.05","3181.14","3187.36","3218.05","-30.6935","-0.009538","0","23036600","65474300000","0","0"
"2021-11-25","上证50","'000016","3233.26","3236.26","3212.73","3218.05","3231.84","-13.784","-0.004265","0","21010500","69084200000","0","0"
"2021-11-24","上证50","'000016","3226.02","3247.77","3214.09","3231.84","3224.15","7.6808","0.002382","0","23210300","75120300000","0","0"
"2021-11-23","上证50","'000016","3206.94","3237.65","3206.43","3224.15","3212.15","12.0032","0.003737","0","26481800","75921700000","0","0"
"2021-11-22","上证50","'000016","3217.33","3228.29","3209.42","3212.15","3212.91","-0.7563","-0.000235","0","26257300","77758700000","0","0"
"2021-11-19","上证50","'000016","3170.79","3217.82","3168.3","3212.91","3173.38","39.5319","0.012457","0","25709600","66031300000","0","0"
"2021-11-18","上证50","'000016","3199.21","3199.21","3164.7","3173.38","3208.78","-35.4001","-0.011032","0","20042200","57447200000","0","0"
"2021-11-17","上证50","'000016","3217.1","3226.1","3202.56","3208.78","3222.17","-13.3972","-0.004158","0","19800800","59776200000","0","0"
"2021-11-16","上证50","'000016","3222.51","3243.45","3212.21","3222.17","3221.69","0.4865","0.000151","0","24241400","71548200000","0","0"
"2021-11-15","上证50","'000016","3228.02","3241.92","3209.48","3221.69","3220.55","1.1385","0.000354","0","22204200","65745000000","0","0"
"2021-11-12","上证50","'000016","3239.35","3241.13","3213.75","3220.55","3233.37","-12.8221","-0.003966","0","25764300","67566400000","0","0"
"2021-11-11","上证50","'000016","3169.01","3233.59","3164.94","3233.37","3170.4","62.9656","0.01986","0","38061800","94025000000","0","0"
"2021-11-10","上证50","'000016","3177.61","3182.26","3125.29","3170.4","3186.96","-16.5531","-0.005194","0","30851800","87500500000","0","0"
"2021-11-09","上证50","'000016","3206.29","3214.89","3172.09","3186.96","3196.27","-9.3124","-0.002914","0","23635100","70903300000","0","0"
"2021-11-08","上证50","'000016","3198.69","3214.33","3185.94","3196.27","3201.55","-5.2761","-0.001648","0","25773100","72409500000","0","0"
"2021-11-05","上证50","'000016","3197.61","3229.97","3189.68","3201.55","3207.26","-5.7177","-0.001783","0","26449700","79645800000","0","0"
"2021-11-04","上证50","'000016","3194.47","3216.23","3187.95","3207.26","3181.45","25.8134","0.008114","0","26635000","85388700000","0","0"
"2021-11-03","上证50","'000016","3207.74","3220.34","3173.33","3181.45","3212.03","-30.5753","-0.009519","0","27260400","86124200000","0","0"
"2021-11-02","上证50","'000016","3245.04","3267.76","3187.35","3212.03","3250.92","-38.8892","-0.011963","0","39744100","113771000000","0","0"
"2021-11-01","上证50","'000016","3239.89","3262.49","3223.87","3250.92","3267.25","-16.3341","-0.004999","0","33431400","103294000000","0","0"
"2021-10-29","上证50","'000016","3241.91","3267.25","3239.08","3267.25","3239.61","27.6387","0.008531","0","34774800","112866000000","0","0"
"2021-10-28","上证50","'000016","3240.54","3252.73","3223.72","3239.61","3247.1","-7.4862","-0.002306","0","29924000","82682400000","0","0"
"2021-10-27","上证50","'000016","3282.26","3282.26","3236.15","3247.1","3290.04","-42.9397","-0.013051","0","28044900","74466500000","0","0"
"2021-10-26","上证50","'000016","3312.3","3327.66","3285.23","3290.04","3312.3","-22.2668","-0.006722","0","25983500","70015100000","0","0"
"2021-10-25","上证50","'000016","3295.25","3316.57","3284.89","3312.3","3318.13","-5.8244","-0.001755","0","28346000","78967100000","0","0"
"2021-10-22","上证50","'000016","3287.93","3336.73","3282.88","3318.13","3278.54","39.5856","0.012074","0","31297700","82354700000","0","0"
"2021-10-21","上证50","'000016","3256.61","3294.05","3253.57","3278.54","3255","23.5438","0.007233","0","31306800","80653500000","0","0"
"2021-10-20","上证50","'000016","3264.47","3282.57","3242.1","3255","3256.67","-1.6699","-0.000513","0","27584800","76961900000","0","0"
"2021-10-19","上证50","'000016","3227.01","3265.51","3226.07","3256.67","3229.63","27.0367","0.008371","0","29127200","80170200000","0","0"
"2021-10-18","上证50","'000016","3289.32","3289.32","3213.24","3229.63","3294.83","-65.202","-0.019789","0","32433500","88584300000","0","0"
"2021-10-15","上证50","'000016","3258.57","3301.15","3251.1","3294.83","3270.69","24.1413","0.007381","0","32619200","80569900000","0","0"
"2021-10-14","上证50","'000016","3289.98","3301.91","3264.25","3270.69","3292.76","-22.0704","-0.006703","0","24111600","63778200000","0","0"
"2021-10-13","上证50","'000016","3257.4","3307.23","3243.61","3292.76","3259.38","33.3828","0.010242","0","28778500","78683300000","0","0"
"2021-10-12","上证50","'000016","3266.02","3280.06","3232.32","3259.38","3276.41","-17.0275","-0.005197","0","34983400","81094800000","0","0"
"2021-10-11","上证50","'000016","3264.72","3318.15","3263.16","3276.41","3256.26","20.1458","0.006187","0","38422500","95035100000","0","0"
"2021-10-08","上证50","'000016","3229.07","3263.93","3215.56","3256.26","3196.99","59.2708","0.01854","0","38923100","105047000000","0","0"
"2021-09-30","上证50","'000016","3202.02","3213.56","3189.18","3196.99","3199.23","-2.2354","-0.000699","0","29698200","73845000000","0","0"
"2021-09-29","上证50","'000016","3186.12","3222.28","3160.39","3199.23","3211.15","-11.9279","-0.003715","0","40812200","85329500000","0","0"
"2021-09-28","上证50","'000016","3197.04","3224.57","3173.85","3211.15","3199.97","11.1791","0.003493","0","38105900","84585300000","0","0"
"2021-09-27","上证50","'000016","3162.43","3218.88","3162.43","3199.97","3145.11","54.8627","0.017444","0","42293500","120662000000","0","0"
"2021-09-24","上证50","'000016","3120.43","3173.05","3120.43","3145.11","3127.82","17.2913","0.005528","0","35382700","93509700000","0","0"
"2021-09-23","上证50","'000016","3135.75","3159.97","3116.56","3127.82","3122.34","5.4836","0.001756","0","37797700","84987200000","0","0"
"2021-09-22","上证50","'000016","3100.39","3129.78","3096.03","3122.34","3161.92","-39.585","-0.012519","0","40581600","80978400000","0","0"
"2021-09-17","上证50","'000016","3117.93","3162.05","3110.03","3161.92","3128.59","33.3335","0.010654","0","40028700","93805300000","0","0"
"2021-09-16","上证50","'000016","3145.44","3157.9","3113.04","3128.59","3146.63","-18.0451","-0.005735","0","45526400","98194000000","0","0"
"2021-09-15","上证50","'000016","3180.55","3180.55","3130.97","3146.63","3188.26","-41.627","-0.013056","0","42821300","95115500000","0","0"
"2021-09-14","上证50","'000016","3243.68","3257.62","3182.2","3188.26","3242.04","-53.7757","-0.016587","0","56925600","114506000000","0","0"
"2021-09-13","上证50","'000016","3246.86","3271.1","3222.22","3242.04","3252.32","-10.2882","-0.003163","0","51461700","115847000000","0","0"
"2021-09-10","上证50","'000016","3203.06","3268.73","3201.74","3252.32","3204.28","48.0464","0.014994","0","61465400","127873000000","0","0"
"2021-09-09","上证50","'000016","3195.99","3208.63","3183.21","3204.28","3213.26","-8.9785","-0.002794","0","52355100","100706000000","0","0"
"2021-09-08","上证50","'000016","3241","3254.1","3203.28","3213.26","3248.05","-34.7957","-0.010713","0","42063100","100152000000","0","0"
"2021-09-07","上证50","'000016","3210.27","3259.92","3192.02","3248.05","3211.2","36.8544","0.011477","0","46185400","106266000000","0","0"
"2021-09-06","上证50","'000016","3175.88","3228.95","3166.62","3211.2","3175.88","35.3189","0.011121","0","45755300","124124000000","0","0"
"2021-09-03","上证50","'000016","3172.5","3203.32","3137.88","3175.88","3167.1","8.7819","0.002773","0","52769200","128715000000","0","0"
"2021-09-02","上证50","'000016","3166.27","3189.25","3149.25","3167.1","3165.04","2.0601","0.000651","0","51786500","125361000000","0","0"
"2021-09-01","上证50","'000016","3087.26","3185.82","3064.5","3165.04","3097.06","67.9787","0.021949","0","73041400","177069000000","0","0"
"2021-08-31","上证50","'000016","3099.47","3122.91","3056.7","3097.06","3112.7","-15.6438","-0.005026","0","51607700","138634000000","0","0"
"2021-08-30","上证50","'000016","3141.12","3141.76","3092.83","3112.7","3123.05","-10.3468","-0.003313","0","45208800","130055000000","0","0"
"2021-08-27","上证50","'000016","3086.05","3145.98","3084.31","3123.05","3088.83","34.2176","0.011078","0","32613400","97666500000","0","0"
"2021-08-26","上证50","'000016","3156.91","3156.91","3087.3","3088.83","3159.8","-70.972","-0.022461","0","31599900","92897100000","0","0"
"2021-08-25","上证50","'000016","3160.74","3173.37","3138.22","3159.8","3147.77","12.0349","0.003823","0","33666800","105333000000","0","0"
"2021-08-24","上证50","'000016","3106.23","3160.56","3104.97","3147.77","3099.89","47.8818","0.015446","0","38208200","119776000000","0","0"
"2021-08-23","上证50","'000016","3079.29","3109.99","3069.53","3099.89","3072.75","27.1322","0.00883","0","31664000","102687000000","0","0"
"2021-08-20","上证50","'000016","3105.16","3118.7","3044.88","3072.75","3144.37","-71.6201","-0.022777","0","38536600","115273000000","0","0"
"2021-08-19","上证50","'000016","3179.93","3185.73","3130.47","3144.37","3190.55","-46.1772","-0.014473","0","45199600","112326000000","0","0"
"2021-08-18","上证50","'000016","3148.38","3204.87","3133.88","3190.55","3149.88","40.6735","0.012913","0","45500300","119533000000","0","0"
"2021-08-17","上证50","'000016","3219.83","3240.33","3141.66","3149.88","3222.62","-72.7439","-0.022573","0","39784700","112131000000","0","0"
"2021-08-16","上证50","'000016","3212.66","3246.93","3205.53","3222.62","3217.84","4.7856","0.001487","0","32549600","87987300000","0","0"
"2021-08-13","上证50","'000016","3212.33","3242.31","3199.85","3217.84","3226.11","-8.2769","-0.002566","0","28209600","87314400000","0","0"
"2021-08-12","上证50","'000016","3247.8","3262.9","3222.69","3226.11","3262.58","-36.4616","-0.011176","0","32263300","98174700000","0","0"
"2021-08-11","上证50","'000016","3280.81","3298.41","3259.53","3262.58","3288.65","-26.0762","-0.007929","0","40066300","100406000000","0","0"
"2021-08-10","上证50","'000016","3231.15","3290.25","3193.96","3288.65","3235.21","53.4449","0.01652","0","32464800","115080000000","0","0"
"2021-08-09","上证50","'000016","3171.09","3253.08","3169.19","3235.21","3195.7","39.5104","0.012364","0","38742900","121140000000","0","0"
"2021-08-06","上证50","'000016","3211.64","3213.1","3181.38","3195.7","3227.36","-31.6632","-0.009811","0","29907700","101611000000","0","0"
"2021-08-05","上证50","'000016","3214.47","3266.3","3198.37","3227.36","3233.1","-5.7438","-0.001777","0","31843600","110615000000","0","0"
"2021-08-04","上证50","'000016","3219.4","3242.39","3211.4","3233.1","3223.83","9.2773","0.002878","0","33649500","121979000000","0","0"
"2021-08-03","上证50","'000016","3197.89","3235.4","3181.76","3223.83","3211.14","12.6816","0.003949","0","38895200","125440000000","0","0"
"2021-08-02","上证50","'000016","3112.3","3217.81","3082.83","3211.14","3132.82","78.3236","0.025001","0","45575000","145805000000","0","0"
"2021-07-30","上证50","'000016","3160.47","3160.47","3114.51","3132.82","3182.8","-49.9755","-0.015702","0","32388900","115900000000","0","0"
"2021-07-29","上证50","'000016","3206.44","3207.9","3159.77","3182.8","3154.64","28.1607","0.008927","0","35649900","117100000000","0","0"
"2021-07-28","上证50","'000016","3107.12","3171.08","3098.02","3154.64","3126.38","28.2596","0.009039","0","40519600","120708000000","0","0"
"2021-07-27","上证50","'000016","3228.44","3238.39","3117.61","3126.38","3228.37","-101.994","-0.031593","0","49848700","149168000000","0","0"
"2021-07-26","上证50","'000016","3339.86","3339.86","3195.62","3228.37","3357.45","-129.077","-0.038445","0","44339600","142190000000","0","0"
"2021-07-23","上证50","'000016","3389.4","3389.43","3353.04","3357.45","3392.72","-35.2695","-0.010396","0","36847900","112335000000","0","0"
"2021-07-22","上证50","'000016","3386.91","3410.63","3378.12","3392.72","3388.52","4.1964","0.001238","0","36955400","116417000000","0","0"
"2021-07-21","上证50","'000016","3385.14","3410.82","3375.63","3388.52","3378.63","9.8909","0.002927","0","33490600","110551000000","0","0"
"2021-07-20","上证50","'000016","3364.31","3382.09","3357.75","3378.63","3385.37","-6.7372","-0.00199","0","25865400","76937000000","0","0"
"2021-07-19","上证50","'000016","3362.58","3390.27","3322.32","3385.37","3369.9","15.467","0.00459","0","29817000","83949100000","0","0"
"2021-07-16","上证50","'000016","3405.4","3413.27","3365.95","3369.9","3411.29","-41.3894","-0.012133","0","27229900","89680200000","0","0"
"2021-07-15","上证50","'000016","3335.05","3414.42","3332.78","3411.29","3339.38","71.9078","0.021533","0","31955200","98485400000","0","0"
"2021-07-14","上证50","'000016","3385.39","3385.39","3328.88","3339.38","3391.74","-52.361","-0.015438","0","34733700","94723300000","0","0"
"2021-07-13","上证50","'000016","3384.75","3409.79","3377.2","3391.74","3384.51","7.2346","0.002138","0","31407700","92901300000","0","0"
"2021-07-12","上证50","'000016","3385.12","3413.35","3357.13","3384.51","3361.59","22.9128","0.006816","0","38416300","111104000000","0","0"
"2021-07-09","上证50","'000016","3359.2","3373.14","3329.74","3361.59","3373.26","-11.6609","-0.003457","0","31636600","91531000000","0","0"
"2021-07-08","上证50","'000016","3432.89","3434.15","3365.53","3373.26","3424.39","-51.1342","-0.014932","0","33862500","105795000000","0","0"
"2021-07-07","上证50","'000016","3384.57","3433.73","3382.24","3424.39","3405.28","19.1109","0.005612","0","26919500","91386400000","0","0"
"2021-07-06","上证50","'000016","3405.47","3406.76","3368.14","3405.28","3404.79","0.4881","0.000143","0","29211800","101932000000","0","0"
"2021-07-05","上证50","'000016","3402.11","3415.56","3376.84","3404.79","3408.24","-3.4462","-0.001011","0","30926800","98605800000","0","0"
"2021-07-02","上证50","'000016","3495.6","3495.6","3403.8","3408.24","3535.25","-127.012","-0.035927","0","34710900","109413000000","0","0"
"2021-07-01","上证50","'000016","3510.56","3535.33","3479.52","3535.25","3498.65","36.6005","0.010461","0","29553200","97508700000","0","0"
"2021-06-30","上证50","'000016","3477.38","3504.96","3477.38","3498.65","3482.73","15.9152","0.00457","0","24932800","79988100000","0","0"
"2021-06-29","上证50","'000016","3514.32","3517.36","3475.44","3482.73","3520.74","-38.0101","-0.010796","0","28814600","91790200000","0","0"
"2021-06-28","上证50","'000016","3541.1","3543.7","3502.78","3520.74","3535.02","-14.2751","-0.004038","0","29701700","91488600000","0","0"
"2021-06-25","上证50","'000016","3483.16","3545.43","3479.74","3535.02","3483.91","51.1092","0.01467","0","36027200","105068000000","0","0"
"2021-06-24","上证50","'000016","3476.68","3487.27","3452.61","3483.91","3471.34","12.5682","0.003621","0","28769200","87538500000","0","0"
"2021-06-23","上证50","'000016","3469.28","3496.44","3460.69","3471.34","3464.71","6.6354","0.001915","0","29564500","99664200000","0","0"
"2021-06-22","上证50","'000016","3444.75","3469.81","3437.95","3464.71","3431.25","33.4535","0.00975","0","32625900","92981000000","0","0"
"2021-06-21","上证50","'000016","3440.74","3455.56","3410.4","3431.25","3454.59","-23.3363","-0.006755","0","30456900","92989800000","0","0"
"2021-06-18","上证50","'000016","3475.55","3488.26","3426.03","3454.59","3481.6","-27.0119","-0.007758","0","36119300","111281000000","0","0"
"2021-06-17","上证50","'000016","3477.47","3503.55","3467.58","3481.6","3486.29","-4.6872","-0.001344","0","29446400","78288400000","0","0"
"2021-06-16","上证50","'000016","3525.75","3532.85","3480.41","3486.29","3528.67","-42.3807","-0.01201","0","31629300","86504000000","0","0"
"2021-06-15","上证50","'000016","3570.4","3579.09","3513.13","3528.67","3576.78","-48.109","-0.01345","0","37547500","102893000000","0","0"
"2021-06-11","上证50","'000016","3610.14","3611.25","3564.65","3576.78","3607.68","-30.9019","-0.008566","0","40729700","99002000000","0","0"
"2021-06-10","上证50","'000016","3588.14","3634.92","3582.16","3607.68","3587.53","20.1471","0.005616","0","28657600","82288300000","0","0"
"2021-06-09","上证50","'000016","3575.49","3599.62","3572.36","3587.53","3580.28","7.2485","0.002025","0","27296900","64359900000","0","0"
"2021-06-08","上证50","'000016","3597.94","3634.82","3558.46","3580.28","3601.11","-20.8255","-0.005783","0","26079700","71710700000","0","0"
"2021-06-07","上证50","'000016","3610.89","3613.28","3579.01","3601.11","3612.7","-11.5923","-0.003209","0","25698200","69785300000","0","0"
"2021-06-04","上证50","'000016","3574.3","3655.92","3573.7","3612.7","3591.16","21.5453","0.006","0","28857600","77839300000","0","0"
"2021-06-03","上证50","'000016","3620.79","3637","3589.23","3591.16","3622.4","-31.2415","-0.008625","0","26020100","67857400000","0","0"
"2021-06-02","上证50","'000016","3661.94","3665.92","3604.78","3622.4","3650.9","-28.5058","-0.007808","0","27975400","74309800000","0","0"
"2021-06-01","上证50","'000016","3641.97","3652.95","3608.2","3650.9","3650.22","0.6789","0.000186","0","28161500","82850600000","0","0"
"2021-05-31","上证50","'000016","3652.89","3652.89","3615.42","3650.22","3659.3","-9.0712","-0.002479","0","26328400","77917900000","0","0"
"2021-05-28","上证50","'000016","3663.88","3689.25","3630.57","3659.3","3664.94","-5.646","-0.001541","0","28682800","80468800000","0","0"
"2021-05-27","上证50","'000016","3645.48","3709","3628.96","3664.94","3657.19","7.7519","0.00212","0","29879100","85147000000","0","0"
"2021-05-26","上证50","'000016","3656.34","3678.07","3643.98","3657.19","3641.29","15.898","0.004366","0","34559400","96585700000","0","0"
"2021-05-25","上证50","'000016","3505.81","3645.07","3505.63","3641.29","3497.75","143.545","0.041039","0","44182900","125736000000","0","0"
"2021-05-24","上证50","'000016","3482.99","3499.45","3457.29","3497.75","3481.86","15.885","0.004562","0","22986500","64532300000","0","0"
"2021-05-21","上证50","'000016","3532.87","3544.27","3475.26","3481.86","3522.45","-40.5893","-0.011523","0","20644600","61176700000","0","0"
"2021-05-20","上证50","'000016","3514.43","3530.49","3496.52","3522.45","3511.47","10.9838","0.003128","0","23827200","63208400000","0","0"
"2021-05-19","上证50","'000016","3531.79","3531.79","3501.38","3511.47","3537.7","-26.2289","-0.007414","0","23806600","60552300000","0","0"
"2021-05-18","上证50","'000016","3543.11","3550.08","3520.67","3537.7","3539.91","-2.2162","-0.000626","0","23782600","57213100000","0","0"
"2021-05-17","上证50","'000016","3502.74","3556.49","3502.21","3539.91","3503.04","36.8755","0.010527","0","30165100","92431200000","0","0"
"2021-05-14","上证50","'000016","3426.43","3504.65","3406.71","3503.04","3413.89","89.1484","0.026113","0","34527200","95323700000","0","0"
"2021-05-13","上证50","'000016","3418.58","3435.45","3395.81","3413.89","3447.86","-33.9731","-0.009853","0","21882700","60670000000","0","0"
"2021-05-12","上证50","'000016","3423.42","3456.07","3421.66","3447.86","3437.71","10.1482","0.002952","0","23689700","59566600000","0","0"
"2021-05-11","上证50","'000016","3380.63","3443.36","3371.47","3437.71","3399.98","37.7286","0.011097","0","24935700","71271500000","0","0"
"2021-05-10","上证50","'000016","3410.01","3416.03","3371.13","3399.98","3406.31","-6.3254","-0.001857","0","28048900","68750400000","0","0"
"2021-05-07","上证50","'000016","3457.91","3470.52","3402.08","3406.31","3449.94","-43.6282","-0.012646","0","30092500","82122300000","0","0"
"2021-05-06","上证50","'000016","3475.05","3510.4","3443.31","3449.94","3491.19","-41.2492","-0.011815","0","29933400","90047500000","0","0"
"2021-04-30","上证50","'000016","3518.86","3522.61","3471.38","3491.19","3517.21","-26.0227","-0.007399","0","34026600","86473800000","0","0"
"2021-04-29","上证50","'000016","3483.1","3519.83","3468.62","3517.21","3473.04","44.1715","0.012718","0","31480500","83713700000","0","0"
"2021-04-28","上证50","'000016","3457.17","3473.04","3440.2","3473.04","3476.3","-3.2629","-0.000939","0","22451300","77516400000","0","0"
"2021-04-27","上证50","'000016","3469.98","3482.6","3450.02","3476.3","3467.66","8.6413","0.002492","0","20804200","61353700000","0","0"
"2021-04-26","上证50","'000016","3540.53","3548.21","3462.16","3467.66","3524.02","-56.3611","-0.015993","0","25863200","80490300000","0","0"
"2021-04-23","上证50","'000016","3487.12","3533.23","3482.86","3524.02","3487.43","36.5945","0.010493","0","20552400","64888200000","0","0"
"2021-04-22","上证50","'000016","3521.98","3524.71","3477.06","3487.43","3516.1","-28.6705","-0.008154","0","22679100","58120700000","0","0"
"2021-04-21","上证50","'000016","3493.79","3524.54","3488.49","3516.1","3510.12","5.9737","0.001702","0","20750100","59966900000","0","0"
"2021-04-20","上证50","'000016","3496.81","3532.79","3491.89","3510.12","3513.4","-3.2714","-0.000931","0","21176600","66633900000","0","0"
"2021-04-19","上证50","'000016","3449.05","3515.88","3426.82","3513.4","3448.1","65.2911","0.018935","0","27193500","77591600000","0","0"
"2021-04-16","上证50","'000016","3445.09","3456.72","3411.1","3448.1","3431.49","16.6111","0.004841","0","18688100","54862700000","0","0"
"2021-04-15","上证50","'000016","3456.55","3456.55","3399.76","3431.49","3469.17","-37.6796","-0.010861","0","21262700","64308300000","0","0"
"2021-04-14","上证50","'000016","3469.4","3484.06","3442.23","3469.17","3461.46","7.7135","0.002228","0","19500300","60235400000","0","0"
"2021-04-13","上证50","'000016","3483.01","3505.39","3448.57","3461.46","3477.07","-15.6062","-0.004488","0","21074300","58980500000","0","0"
"2021-04-12","上证50","'000016","3505.71","3520.73","3465.65","3477.07","3514.11","-37.0452","-0.010542","0","24855000","67360400000","0","0"
"2021-04-09","上证50","'000016","3564.66","3565.22","3504.49","3514.11","3573.04","-58.9264","-0.016492","0","19685900","55806800000","0","0"
"2021-04-08","上证50","'000016","3541.05","3582.91","3533.32","3573.04","3558.47","14.5682","0.004094","0","19473500","53874900000","0","0"
"2021-04-07","上证50","'000016","3593.17","3593.17","3537.06","3558.47","3594.71","-36.2405","-0.010082","0","22800000","62238800000","0","0"
"2021-04-06","上证50","'000016","3624.8","3624.8","3581.76","3594.71","3616.76","-22.0543","-0.006098","0","17974500","56451300000","0","0"
"2021-04-02","上证50","'000016","3592.88","3616.8","3583.04","3616.76","3582.65","34.1137","0.009522","0","23396700","66659700000","0","0"
"2021-04-01","上证50","'000016","3547.46","3586.36","3545.09","3582.65","3539.37","43.2803","0.012228","0","21357700","55932200000","0","0"
"2021-03-31","上证50","'000016","3573.86","3573.86","3518.17","3539.37","3577.24","-37.8738","-0.010587","0","29985300","72721000000","0","0"
